Real Price Paid,Interest Rate,Interest Rate % Change 1Q,Interest Rate % Change 2Q,Interest Rate % Change 4Q,FTSE 100,FTSE 100 % Change 1Q,FTSE 100 % Change 2Q,FTSE 100 % Change 4Q,CVM SA GDP (m),CVM SA GDP % Change 1Q,CVM SA GDP % Change 2Q,CVM SA GDP % Change 4Q,Date of Transaction,Number of Bedrooms,Number of Bathrooms,Number of Reception Rooms,Floor Area,Property Type,New Build?,Estate Type,Latitude,Longitude,Distance to The Lake (Meters),Time to The Lake (Seconds),Distance to The Orchard (Meters),Time to The Orchard (Seconds),Distance to Clarence Park (Meters),Time to Clarence Park (Seconds),Distance to Oysterfields (Meters),Time to Oysterfields (Seconds),Distance to Victoria Playing Field (Meters),Time to Victoria Playing Field (Seconds),Distance to Highfield Park (Meters),Time to Highfield Park (Seconds),Distance to Birklands Park (Meters),Time to Birklands Park (Seconds),Distance to The Wick (Meters),Time to The Wick (Seconds),Distance to St Albans City (Meters),Time to St Albans City (Seconds),Distance to St Albans Abbey (Meters),Time to St Albans Abbey (Seconds),Stations Within 5 Minute Walk,Stations Within 10 Minute Walk,Stations Within 15 Minute Walk
998943,0.5,0.0,0.0,0.0,5741.2,5.0634,-0.8500,-4.1019,453989,0.63944281,0.82380851,1.22866413,40928.00,4,3,3,2358,1,FALSE,0,51.7633744,-0.3238808,3434,2504,2421,1757,3645,2627,2674,1937,2183,1582,3958,2866,4118,2965,1576,1116,1637,1156,3054,2278,0,0,0
1220930,0.5,0.0,0.0,0.0,5795.2,4.1759,-2.3209,-3.0025,453989,0.63944281,0.82380851,1.22866413,40935.00,4,2,3,2209,0,FALSE,0,51.757686,-0.331827,2400,1740,1386,992,3281,2351,1640,1173,1149,817,3611,2611,3771,2710,1828,1323,1290,901,2020,1513,0,0,0
264271,0.5,0.0,0.0,0.0,5795.2,4.1759,-2.3209,-3.0025,453989,0.63944281,0.82380851,1.22866413,40935.00,3,1,1,,1,FALSE,0,51.7411229,-0.3115925,4009,2966,2943,2196,1381,977,3879,2881,3566,2660,1279,958,1240,880,2869,2203,1980,1514,3114,2298,0,0,0
364879,0.5,0.0,0.0,0.0,5796.1,5.3829,1.3406,-3.5196,453989,0.63944281,0.82380851,1.22866413,40942.00,3,2,2,1013,2,FALSE,0,51.7535007,-0.3114772,3778,2837,2736,2089,2773,2052,3238,2453,2748,2098,1956,1461,2922,2185,1061,806,1426,1087,3205,2473,0,0,0
278654,0.5,0.0,0.0,0.0,5945.3,9.7960,14.3491,-2.3161,453989,0.63944281,0.82380851,1.22866413,40960.00,2,1,1,,2,FALSE,0,51.7619911,-0.325707,3091,2252,2078,1504,3972,2862,2331,1685,1840,1329,4327,3155,4487,3254,1812,1282,2006,1445,2711,2025,0,0,0
260778,0.5,0.0,0.0,0.0,5915.6,12.6936,13.2615,-1.4470,453989,0.63944281,0.82380851,1.22866413,40967.00,3,1,2,,2,FALSE,0,51.7363738,-0.3120308,3968,2961,2903,2191,1255,904,3839,2876,3526,2656,1450,1100,548,381,3310,2554,2380,1802,3106,2281,0,0,0
408805,0.5,0.0,0.0,0.0,5871.5,6.2352,8.1240,-2.0863,453989,0.63944281,0.82380851,1.22866413,40969.00,3,1,2,933,1,FALSE,0,51.7453663,-0.3075355,4116,3105,3074,2357,1787,1281,3688,2811,3197,2456,1053,770,1806,1320,2093,1589,1765,1355,3243,2449,0,0,0
293501,0.5,0.0,0.0,0.0,5871.5,6.2352,8.1240,-2.0863,453989,0.63944281,0.82380851,1.22866413,40969.00,3,1,2,668,2,FALSE,0,51.7480627,-0.3350418,1855,1378,772,594,1887,1364,1813,1357,1501,1137,3315,2465,2594,1907,2880,2187,904,720,1168,871,0,0,2
349581,0.5,0.0,0.0,0.0,5931.3,7.4520,8.6423,-0.0759,453989,0.63944281,0.82380851,1.22866413,40970.00,3,2,2,1132,0,FALSE,0,51.7353463,-0.3401092,2706,2030,2281,1761,1904,1371,3540,2687,3228,2466,4296,3209,3260,2384,4909,3740,2944,2240,1493,1111,0,0,0
212526,0.5,0.0,0.0,0.0,5911.1,6.0699,10.4735,-1.5902,453989,0.63944281,0.82380851,1.22866413,40973.00,2,1,1,598,2,FALSE,0,51.7347598,-0.3410651,2617,1970,2193,1701,1816,1312,3452,2627,3140,2407,4208,3149,3172,2324,4821,3680,2856,2180,1405,1051,0,0,0
176101,0.5,0.0,0.0,0.0,5859.7,6.4150,8.8622,-1.9643,453989,0.63944281,0.82380851,1.22866413,40977.00,1,1,1,398,2,FALSE,0,51.7347754,-0.3411372,2620,1972,2196,1703,1818,1313,3455,2629,3142,2408,4210,3151,3175,2326,4824,3682,2858,2182,1408,1053,0,0,0
262055,0.5,0.0,0.0,0.0,5892.0,8.5251,10.2444,1.7974,453989,0.63944281,0.82380851,1.22866413,40990.00,3,2,2,,2,FALSE,0,51.7515656,-0.3057678,4153,3135,3110,2387,2665,1938,3613,2751,3122,2396,1384,1033,2496,1865,1214,932,1801,1385,3261,2500,0,0,0
328616,0.5,0.0,0.0,0.0,5845.7,6.6493,13.7554,1.4198,453989,0.63944281,0.82380851,1.22866413,40991.00,3,1,2,,1,FALSE,0,51.7388952,-0.3336142,2302,1711,1776,1368,839,596,2936,2200,2623,1979,3232,2434,2196,1609,3898,2994,1933,1494,1028,751,0,0,1
424528,0.5,0.0,0.0,0.0,5854.9,6.7960,13.4605,-0.4441,453989,0.63944281,0.82380851,1.22866413,40994.00,3,3,2,949,1,FALSE,0,51.7441491,-0.3298115,2561,1932,1586,1232,1534,1133,2522,1917,2209,1697,2912,2199,2210,1641,3008,2336,1043,836,1439,1085,0,0,1
857442,0.5,0.0,0.0,0.0,5869.6,6.0805,9.8048,-0.5316,453989,0.63944281,0.82380851,1.22866413,40996.00,3,1,2,,0,FALSE,0,51.7587201,-0.3092711,4085,3060,3072,2313,3529,2611,3325,2493,2835,2138,2246,1681,3358,2513,352,265,2160,1596,3706,2833,0,0,0
1098532,0.5,0.0,0.0,0.0,5742.0,3.0512,9.4949,-3.3124,453989,0.63944281,0.82380851,1.22866413,40998.00,4,1,3,,0,FALSE,0,51.7570276,-0.3121414,3852,2882,2838,2135,3168,2330,3092,2315,2601,1960,2351,1740,3317,2464,667,504,1794,1321,3473,2656,0,0,0
364583,0.5,0.0,0.0,0.0,5703.8,0.6189,13.3139,-5.4911,453631,-0.07891877,0.74553988,1.05239721,41004.00,3,3,1,1100.6,0,FALSE,0,51.7466148,-0.306817,4179,3151,3136,2403,1965,1415,3750,2857,3260,2502,1006,759,1985,1454,1914,1454,1827,1401,3305,2495,0,0,0
510417,0.5,0.0,0.0,0.0,5748.7,-0.8089,3.4008,-5.5787,453631,-0.07891877,0.56102868,1.05239721,41026.00,3,3,1,,2,FALSE,0,51.7490735,-0.3354706,2029,1498,946,714,2061,1484,1821,1348,1508,1127,3419,2547,2696,1994,2887,2178,911,711,1342,991,0,0,1
1032325,0.5,0.0,0.0,0.0,5737.8,0.9795,3.3741,-5.7583,453631,-0.07891877,0.56102868,1.05239721,41030.00,4,2,-,,0,FALSE,0,51.7544619,-0.3072954,4166,3107,3124,2359,3025,2246,3626,2723,3136,2368,1741,1317,2854,2149,856,637,1814,1357,3457,2668,0,0,0
1063608,0.5,0.0,0.0,0.0,5766.6,-0.5116,3.8324,-5.4850,453631,-0.07891877,0.56102868,1.05239721,41033.00,4,3,3,2210,0,FALSE,0,51.7550817,-0.3081215,4251,3167,3208,2419,3109,2306,3711,2783,3220,2428,1826,1376,2938,2208,771,574,1899,1417,3541,2727,0,0,0
344056,0.5,0.0,0.0,0.0,5465.5,-7.9480,-0.9789,-8.7732,453631,-0.07891877,0.56102868,1.05239721,41044.00,2,1,2,785.5,2,FALSE,0,51.7495977,-0.3316621,2247,1683,1199,919,2102,1541,1897,1411,1584,1191,3030,2251,2621,1937,2529,1911,523,415,1670,1236,0,1,1
300313,0.5,0.0,0.0,0.0,5338.4,-10.2465,-1.5866,-9.7895,453631,-0.07891877,0.56102868,1.05239721,41047.00,2,1,1,609.2,2,FALSE,0,51.749,-0.3387288,1506,1112,458,348,2122,1524,1552,1145,1240,925,3569,2639,2829,2067,3080,2337,1168,916,972,744,0,0,1
318040,0.5,0.0,0.0,0.0,5350.1,-10.9867,4.1588,-9.5008,453631,-0.07891877,0.56102868,1.05239721,41057.00,3,2,2,,2,FALSE,0,51.7506075,-0.3056952,4152,3163,3109,2415,2554,1844,3752,2849,3262,2494,1273,939,2385,1771,1325,1019,1800,1413,3294,2517,0,0,0
1376434,0.5,0.0,0.0,0.0,5297.3,-11.9684,-3.9284,-12.1118,453631,-0.07891877,0.56102868,1.05239721,41060.00,5,4,2,2142,0,FALSE,0,51.7624148,-0.3244567,3338,2438,2325,1691,3549,2561,2578,1871,2087,1516,3862,2799,4022,2898,1672,1189,1541,1090,2958,2211,0,0,0
372784,0.5,0.0,0.0,0.0,5297.3,-11.9684,-3.9284,-12.1118,453631,-0.07891877,0.56102868,1.05239721,41060.00,2,1,2,902.6,2,FALSE,0,51.7502559,-0.3318346,2156,1612,1108,848,2188,1600,1806,1340,1493,1119,3019,2237,2707,1996,2517,1897,511,401,1579,1165,0,1,1
303665,0.5,0.0,0.0,0.0,5320.9,-10.3479,-3.4675,-12.5749,453631,-0.07891877,0.56102868,1.05239721,41061.00,3,2,1,879,1,FALSE,0,51.740741,-0.311845,3980,2946,2915,2176,1353,957,3851,2861,3538,2641,1251,938,1212,860,2841,2183,1952,1494,3086,2278,0,0,0
319372,0.5,0.0,0.0,0.0,5467.1,-8.7487,1.8346,-6.1459,453631,-0.07891877,0.56102868,1.05239721,41075.00,2,1,1,,2,FALSE,0,51.7473772,-0.3323256,2058,1533,993,763,1779,1298,1956,1467,1643,1246,3102,2314,2377,1759,2706,2081,699,584,1372,1026,0,1,1
549738,0.5,0.0,0.0,0.0,5467.1,-8.7487,1.8346,-6.1459,453631,-0.07891877,0.56102868,1.05239721,41075.00,4,3,1,1816,1,FALSE,0,51.75411,-0.3048882,4188,3189,3145,2441,2985,2226,3648,2805,3157,2450,1702,1296,2814,2128,1074,797,1836,1439,3417,2647,0,0,0
227749,0.5,0.0,0.0,0.0,5586.3,-6.7093,3.9615,-2.3021,453631,-0.07891877,0.56102868,1.05239721,41080.00,1,1,1,487,2,FALSE,0,51.7473572,-0.3323117,2057,1532,992,762,1778,1297,1957,1468,1644,1247,3101,2313,2376,1758,2707,2082,701,586,1370,1025,0,1,1
575915,0.5,0.0,0.0,0.0,5493.1,-5.7509,-0.2603,-4.9844,453631,-0.07891877,0.56102868,1.05239721,41089.00,4,4,2,,1,FALSE,0,51.7445878,-0.3412848,1338,1017,805,655,1891,1384,2064,1581,1751,1361,4139,3121,3148,2328,3662,2838,1785,1404,583,447,0,1,1
439331,0.5,0.0,0.0,0.0,5687.7,-2.6478,-0.2145,-5.3115,459145,1.20092781,1.12295680,1.93751429,41094.00,2,1,2,1022.7,2,FALSE,0,51.7485788,-0.3344878,1926,1429,843,645,1958,1415,1778,1326,1465,1106,3332,2496,2608,1941,2845,2156,869,689,1239,922,0,0,1
285042,0.5,0.0,0.0,0.0,5627.3,-1.7131,0.2666,-7.5933,459145,1.20092781,1.12295680,1.93751429,41100.00,3,1,2,777,2,FALSE,0,51.7527454,-0.3105819,3786,2867,2743,2119,2627,1947,3246,2483,2755,2128,1810,1356,2776,2080,1189,901,1434,1117,3059,2368,0,0,0
261501,0.5,0.0,0.0,0.0,5693.6,-0.7763,0.3952,-3.1544,459145,1.20092781,1.12295680,1.93751429,41121.00,3,2,1,1159.9,2,FALSE,0,51.7382514,-0.3349728,2300,1710,1838,1404,943,660,2999,2236,2686,2015,3335,2498,2299,1673,3999,3057,2048,1571,1026,751,0,0,1
390219,0.5,0.0,0.0,0.0,5635.3,-1.8189,-0.8216,-3.1924,459145,1.20092781,1.12295680,1.93751429,41122.00,3,3,2,1011,1,FALSE,0,51.7441438,-0.3295473,2546,1921,1571,1221,1519,1122,2507,1906,2194,1686,2897,2188,2195,1630,2994,2325,1028,825,1424,1074,0,0,1
1150884,0.5,0.0,0.0,0.0,5662.3,-1.6919,-2.3630,-0.9908,459145,1.20092781,1.12295680,1.93751429,41124.00,4,1,3,,0,FALSE,0,51.7615589,-0.3245578,3242,2372,2229,1625,3453,2495,2482,1805,1992,1450,3767,2734,3926,2833,1684,1213,1446,1024,2863,2146,0,0,0
338189,0.5,0.0,0.0,0.0,5662.3,-1.6919,-2.3630,-0.9908,459145,1.20092781,1.12295680,1.93751429,41124.00,2,2,1,583.8,2,FALSE,0,51.7576365,-0.3318522,2398,1739,1385,991,3280,2349,1638,1172,1148,816,3613,2612,3773,2711,1830,1324,1292,902,2019,1512,0,0,0
286108,0.5,0.0,0.0,0.0,5841.2,3.1860,-0.8406,10.1726,459145,1.20092781,1.12295680,1.93751429,41129.00,2,1,1,525,1,FALSE,0,51.7488994,-0.33789,1563,1156,515,392,2065,1485,1610,1189,1297,969,3512,2600,2772,2028,3075,2336,1163,915,1029,788,0,0,1
359001,0.5,0.0,0.0,0.0,5847.1,5.1838,-0.0906,11.7032,459145,1.20092781,1.12295680,1.93751429,41134.00,2,-,-,,2,FALSE,0,51.7576634,-0.33152,2421,1755,1408,1008,3302,2366,1661,1188,1170,833,3590,2595,3750,2694,1807,1308,1269,886,2041,1528,0,0,1
520291,0.5,0.0,0.0,0.0,5847.1,5.1838,-0.0906,11.7032,459145,1.20092781,1.12295680,1.93751429,41134.00,3,2,2,1077,2,FALSE,0,51.7576638,-0.3314037,2429,1761,1416,1013,3269,2351,1669,1194,1178,838,3582,2589,3742,2688,1799,1302,1261,880,2049,1534,0,0,1
295525,0.5,0.0,0.0,0.0,5831.9,4.3965,-1.2655,11.4731,459145,1.20092781,1.12295680,1.93751429,41135.00,2,1,1,611,2,FALSE,0,51.7488881,-0.3346097,1914,1441,866,677,1982,1428,1719,1274,1406,1054,3317,2474,2594,1921,2785,2104,809,637,1263,935,0,0,1
327784,0.5,0.0,0.0,0.0,5834.5,7.3562,-0.8724,8.1738,459145,1.20092781,1.12295680,1.93751429,41138.00,3,2,2,951,1,FALSE,0,51.7384264,-0.3328928,2338,1742,1812,1399,802,569,2972,2231,2660,2010,3194,2406,2159,1581,3893,2992,1928,1492,1064,782,0,0,1
391259,0.5,0.0,0.0,0.0,5834.5,7.3562,-0.8724,8.1738,459145,1.20092781,1.12295680,1.93751429,41138.00,3,1,2,895,1,FALSE,0,51.7530521,-0.3114922,3750,2837,2707,2089,2721,2013,3210,2453,2719,2098,1904,1422,2870,2146,1114,843,1398,1087,3153,2434,0,0,0
395421,0.5,0.0,0.0,0.0,5776.6,8.8322,-2.7923,11.2038,459145,1.20092781,1.12295680,1.93751429,41145.00,3,1,2,926,2,FALSE,0,51.7492028,-0.3398712,1424,1051,376,287,2204,1581,1471,1084,1158,864,3651,2697,2911,2125,3068,2341,1250,973,890,683,0,0,1
331606,0.5,0.0,0.0,0.0,5758.4,7.5976,-3.0026,5.8992,459145,1.20092781,1.12295680,1.93751429,41156.00,2,2,1,664.8,2,FALSE,0,51.7448578,-0.3283954,2523,1902,1482,1153,1496,1103,2418,1838,2105,1618,2808,2121,2106,1563,2904,2257,939,757,1401,1056,0,0,1
212435,0.5,0.0,0.0,0.0,5777.3,6.8059,0.1991,10.7403,459145,1.20092781,1.12295680,1.93751429,41159.00,2,1,1,,2,FALSE,0,51.7354499,-0.3100217,4173,3096,3056,2312,1302,946,3992,2997,3679,2777,1604,1220,332,230,3464,2675,2534,1923,3153,2322,0,0,0
253886,0.5,0.0,0.0,0.0,5782.1,5.3337,-1.9145,11.2848,459145,1.20092781,1.12295680,1.93751429,41165.00,1,1,1,476,2,FALSE,0,51.7483012,-0.3351456,1876,1392,793,608,1908,1378,1792,1339,1480,1118,3336,2479,2615,1921,2859,2169,883,702,1189,885,0,0,2
515464,0.5,0.0,0.0,0.0,5742.1,4.3364,0.0017,9.4965,458439,1.04877639,0.97068530,1.78649722,41183.00,3,1,2,,2,FALSE,0,51.7535221,-0.3051259,4128,3148,3086,2399,2926,2184,3588,2764,3098,2408,1643,1255,2755,2087,1133,843,1777,1397,3358,2606,0,0,0
252577,0.5,0.0,0.0,0.0,5810.3,3.1496,1.4905,8.7242,458439,-0.15400086,1.04877639,1.60392113,41192.00,2,1,2,,2,FALSE,0,51.7466144,-0.3042309,4351,3292,3308,2544,2137,1556,3922,2998,3432,2642,817,612,1929,1444,1780,1360,1999,1541,3478,2636,0,0,0
680412,0.5,0.0,0.0,0.0,5829.8,2.8354,3.3466,7.4462,458439,-0.15400086,1.04877639,1.60392113,41194.00,4,3,3,1747,1,FALSE,0,51.7551216,-0.305141,4296,3265,3253,2517,3093,2302,3756,2881,3265,2526,1810,1372,2922,2204,966,718,1944,1515,3525,2723,0,0,0
974227,0.5,0.0,0.0,0.0,5917.1,3.9090,2.9034,8.5633,458439,-0.15400086,1.04877639,1.60392113,41201.00,4,3,2,1667,0,FALSE,0,51.755226,-0.3077201,4266,3178,3224,2430,3125,2317,3729,2790,3239,2435,1842,1387,2954,2219,756,562,1915,1428,3557,2738,0,0,0
340206,0.5,0.0,0.0,0.0,5805.1,5.2850,1.4849,4.8165,458439,-0.15400086,1.04877639,1.60392113,41208.00,5,2,1,,1,FALSE,0,51.7376573,-0.3388351,2248,1661,1824,1392,1214,835,3047,2257,2735,2036,3606,2673,2570,1848,4198,3187,2233,1686,1053,745,0,0,1
358763,0.5,0.0,0.0,0.0,5849.9,2.6718,1.9163,2.5248,458439,-0.15400086,1.04877639,1.60392113,41213.00,2,1,2,710.3,2,FALSE,0,51.7478471,-0.3383658,1665,1253,617,488,2075,1511,1711,1286,1399,1065,3522,2626,2782,2054,3147,2393,1171,926,1056,826,0,0,1
437243,0.5,0.0,0.0,0.0,5868.6,3.5153,1.7381,5.5039,458439,-0.15400086,1.04877639,1.60392113,41218.00,4,4,1,2242,0,FALSE,0,51.74052,-0.3170125,3439,2567,2373,1797,811,578,3309,2482,2996,2262,1710,1266,1066,775,3079,2332,1851,1408,2544,1899,0,0,0
272634,0.5,0.0,0.0,0.0,5677.8,-2.7335,4.2305,2.8250,458439,-0.15400086,1.04877639,1.60392113,41229.00,2,1,1,474,2,FALSE,0,51.7500528,-0.331186,2210,1652,1162,888,2138,1564,1859,1380,1547,1159,2969,2201,2657,1960,2467,1861,461,365,1633,1205,0,1,1
402778,0.5,0.0,0.0,0.0,5677.8,-2.7335,4.2305,2.8250,458439,-0.15400086,1.04877639,1.60392113,41229.00,3,1,2,892,2,FALSE,0,51.7536707,-0.3113596,3783,2842,2741,2094,2800,2073,3243,2458,2753,2103,1983,1483,2949,2207,1066,809,1431,1092,3232,2495,0,0,0
344650,0.5,0.0,0.0,0.0,5791.0,0.2901,6.6949,10.0881,458439,-0.15400086,1.04877639,1.60392113,41236.00,2,1,1,836,2,FALSE,0,51.7483639,-0.3350515,1885,1398,802,614,1917,1384,1783,1331,1471,1111,3345,2485,2624,1927,2850,2161,874,694,1198,891,0,0,2
514403,0.5,0.0,0.0,0.0,5803.3,0.4756,7.7025,8.4521,458439,-0.15400086,1.04877639,1.60392113,41242.00,4,4,1,1086,2,FALSE,0,51.7487682,-0.3346198,1938,1434,855,650,1970,1420,1730,1284,1417,1063,3329,2483,2606,1930,2797,2114,821,647,1251,927,0,0,1
669753,0.5,0.0,0.0,0.0,5870.3,2.1600,8.1631,9.0847,458439,-0.15400086,1.04877639,1.60392113,41243.00,4,2,2,,1,FALSE,0,51.7579082,-0.3117147,3947,2948,2933,2201,3263,2396,3187,2381,2696,2026,2445,1806,3412,2530,572,431,1889,1387,3567,2722,0,0,0
330247,0.5,0.0,0.0,0.0,5870.3,2.1600,8.1631,9.0847,458439,-0.15400086,1.04877639,1.60392113,41243.00,2,1,1,679,2,FALSE,0,51.7474921,-0.3321865,2074,1543,1009,773,1795,1308,1940,1453,1627,1233,3103,2322,2378,1767,2690,2067,683,571,1387,1036,0,1,1
665984,0.5,0.0,0.0,0.0,5869.0,3.3566,9.3389,5.3961,458439,-0.15400086,1.04877639,1.60392113,41248.00,3,3,3,1383,1,FALSE,0,51.756284,-0.3063264,4443,3371,3401,2623,3241,2408,3792,2835,3301,2479,1957,1478,3070,2310,818,607,2092,1621,3673,2829,0,0,0
553279,0.5,0.0,0.0,0.0,5929.6,1.8500,7.5182,7.4103,458439,-0.15400086,1.04877639,1.60392113,41257.00,3,1,1,1204.5,2,FALSE,0,51.7499097,-0.3303883,2267,1693,1219,929,2081,1522,1917,1421,1604,1201,2912,2160,2600,1919,2410,1819,404,323,1690,1246,0,1,1
1006148,0.5,0.0,0.0,0.0,5958.3,1.7404,5.6392,9.0412,458439,-0.15400086,1.04877639,1.60392113,41264.00,6,4,2,2530,0,FALSE,0,51.7523184,-0.3280498,2495,1845,1453,1097,2354,1715,1948,1471,1457,1115,2832,2085,2827,2052,2046,1528,485,365,2032,1485,0,1,1
296087,0.5,0.0,0.0,0.0,6027.4,3.6152,6.4174,7.5505,461394,0.64045046,0.48743590,2.23409927,41277.00,3,2,1,780,1,FALSE,0,51.7439109,-0.3089066,4172,3101,3100,2372,1597,1149,3714,2826,3223,2471,1089,802,1616,1189,2283,1735,1791,1370,3269,2465,0,0,0
280124,0.5,0.0,0.0,0.0,6064.6,3.1923,6.1340,7.2602,461394,0.64045046,0.48743590,1.60491901,41282.00,2,1,1,540,1,FALSE,0,51.7481955,-0.3351522,1863,1383,779,599,1894,1369,1803,1348,1491,1128,3323,2470,2601,1912,2870,2178,894,711,1176,876,0,0,2
484037,0.5,0.0,0.0,0.0,6098.7,4.7289,7.7295,7.9755,461394,0.64045046,0.48743590,1.60491901,41284.00,4,4,2,1231,2,FALSE,0,51.7448439,-0.3273014,2575,1941,1510,1171,1644,1201,2446,1856,2133,1636,2623,1953,1899,1398,3094,2343,987,782,1681,1273,0,0,1
710608,0.5,0.0,0.0,0.0,6098.7,4.7289,7.7295,7.9755,461394,0.64045046,0.48743590,1.60491901,41284.00,4,2,1,1244,1,FALSE,0,51.7551223,-0.3117828,3923,2939,2880,2190,2955,2184,3209,2409,2718,2054,2138,1593,3104,2317,880,668,1571,1188,3387,2605,0,0,0
638517,0.5,0.0,0.0,0.0,6098.7,4.7289,7.7295,7.9755,461394,0.64045046,0.48743590,1.60491901,41284.00,5,3,2,,0,FALSE,0,51.7465508,-0.315633,3514,2590,2449,1820,1760,1254,3168,2385,2741,2116,1679,1225,1909,1387,2208,1666,1185,920,2620,1922,0,0,0
1364573,0.5,0.0,0.0,0.0,6098.7,4.7289,7.7295,7.9755,461394,0.64045046,0.48743590,1.60491901,41284.00,5,4,3,2185,0,FALSE,0,51.7625694,-0.3238964,3358,2452,2345,1705,3569,2575,2598,1885,2108,1530,3882,2813,4042,2912,1652,1173,1561,1104,2979,2225,0,0,0
411946,0.5,0.0,0.0,0.0,6101.5,5.3233,7.1687,6.6344,461394,0.64045046,0.48743590,1.60491901,41285.00,3,2,2,980,2,FALSE,0,51.7486207,-0.334467,1928,1428,845,643,1960,1414,1740,1293,1427,1073,3338,2492,2615,1939,2806,2123,830,656,1241,921,0,0,1
289392,0.5,0.0,0.0,0.0,6264.9,7.3441,12.2221,8.1885,461394,0.64045046,0.48743590,1.60491901,41299.00,2,1,1,,2,FALSE,0,51.749991,-0.3307847,2239,1672,1190,908,2110,1543,1888,1400,1575,1180,2941,2181,2629,1940,2439,1840,433,344,1661,1225,0,1,1
337423,0.5,0.0,0.0,0.0,6276.9,7.8733,10.2216,9.4840,461394,0.64045046,0.48743590,1.60491901,41306.00,2,1,2,,2,FALSE,0,51.7468169,-0.3310959,2126,1580,1060,810,1724,1251,2090,1565,1778,1344,2967,2202,2243,1647,2773,2125,767,628,1439,1073,0,0,1
633947,0.5,0.0,0.0,0.0,6276.9,7.8733,10.2216,9.4840,461394,0.64045046,0.48743590,1.60491901,41306.00,3,1,2,1295,1,FALSE,0,51.7473834,-0.3383951,1781,1352,733,587,2068,1521,1827,1385,1515,1164,3515,2636,2775,2064,3140,2403,1164,935,1172,925,0,0,0
577710,0.5,0.0,0.0,0.0,6276.9,7.8733,10.2216,9.4840,461394,0.64045046,0.48743590,1.60491901,41306.00,3,2,1,1113,1,FALSE,0,51.7556799,-0.3059241,4371,3318,3329,2570,3169,2355,3864,2890,3374,2535,1885,1425,2998,2257,890,662,2019,1568,3600,2776,0,0,0
1022495,0.5,0.0,0.0,0.0,6228.4,7.0130,6.2167,5.4284,461394,0.64045046,0.48743590,1.60491901,41313.00,4,3,3,2442.1,0,FALSE,0,51.7550663,-0.3249682,2775,2057,1761,1310,2825,2059,2153,1605,1663,1250,2951,2161,3298,2396,1699,1243,630,454,2395,1830,0,1,1
572597,0.5,0.0,0.0,0.0,6228.4,7.0130,6.2167,5.4284,461394,0.64045046,0.48743590,1.60491901,41313.00,4,3,2,1537,2,FALSE,0,51.7445878,-0.3412848,1338,1017,805,655,1891,1384,2064,1581,1751,1361,4139,3121,3148,2328,3662,2838,1785,1404,583,447,0,1,1
657975,0.5,0.0,0.0,0.0,6263.9,7.7875,6.5838,5.8813,461394,0.64045046,0.48743590,1.60491901,41316.00,5,2,3,,1,FALSE,0,51.7539764,-0.3050403,4173,3179,3130,2430,2970,2216,3633,2795,3142,2439,1687,1286,2799,2118,1089,808,1821,1428,3402,2637,0,0,0
230061,0.5,0.0,0.0,0.0,6338.4,9.0102,7.7512,7.6676,461394,0.64045046,0.48743590,1.60491901,41318.00,2,1,1,785.2,2,FALSE,0,51.7352277,-0.3095971,4152,3106,3086,2335,1362,993,4022,3021,3709,2800,1634,1244,392,277,3494,2699,2564,1946,3213,2369,0,0,0
323108,0.5,0.0,0.0,0.0,6327.4,9.5679,7.3111,6.7563,461394,0.64045046,0.48743590,1.60491901,41320.00,2,1,2,,2,FALSE,0,51.7499078,-0.3310861,2223,1661,1174,896,2126,1555,1872,1389,1559,1168,2957,2192,2645,1951,2455,1852,449,356,1645,1214,0,1,1
302658,0.5,0.0,0.0,0.0,6327.4,9.5679,7.3111,6.7563,461394,0.64045046,0.48743590,1.60491901,41320.00,2,1,2,,2,FALSE,0,51.7470065,-0.3067284,4223,3183,3180,2434,2009,1447,3794,2889,3304,2533,1050,791,2029,1486,1870,1422,1871,1432,3349,2527,0,0,0
500460,0.5,0.0,0.0,0.0,6291.5,8.5751,6.8982,5.7745,461394,0.64045046,0.48743590,1.60491901,41327.00,3,2,2,1168,1,FALSE,0,51.7563937,-0.3064576,4458,3381,3415,2633,3255,2418,3777,2824,3287,2469,1972,1488,3084,2320,804,596,2106,1631,3687,2839,0,0,0
300613,0.5,0.0,0.0,0.0,6335.7,8.5973,8.8246,6.2787,461394,0.64045046,0.48743590,1.60491901,41330.00,2,1,2,708,2,FALSE,0,51.7529076,-0.3108278,3805,2880,2762,2132,2646,1960,3265,2496,2774,2141,1829,1370,2795,2094,1170,887,1453,1130,3078,2382,0,0,0
1656473,0.5,0.0,0.0,0.0,6360.8,7.7113,10.0821,7.6924,461394,0.64045046,0.48743590,1.60491901,41334.00,6,6,4,3903,0,FALSE,0,51.7591205,-0.3252989,2963,2181,1950,1433,3175,2304,2203,1614,1713,1258,3488,2542,3648,2641,1405,1021,1167,832,2584,1954,0,0,1
628950,0.5,0.0,0.0,0.0,6360.8,7.7113,10.0821,7.6924,461394,0.64045046,0.48743590,1.60491901,41334.00,4,3,2,,1,FALSE,0,51.7474238,-0.3386747,1667,1259,619,495,2156,1575,1714,1292,1401,1071,3603,2690,2863,2118,3228,2457,1252,990,1059,832,0,0,1
